pvc_ID,pvc_EventType,TenantId,idleTimeSpent,CustomDataBlock.ContactId,formData.ddOPPMEL0,formData.currentState,formData.txtPrimaryEmail,formData.ddDeductible,formData.txtPolicyEffectiveDate,QuoteStatus,CustomDataBlock.Params,formData.protectionClass,formData.chkTerrorismCoverageApplies,formData.btnCancel,formData.btnSave,formData.txtCompanyName,formData.btnSubmit,formData.ddlUTMID,formData.zipCode,formData.TextBox2,formData.txtOfficePhone,PolicyBaseState,formData.btnConditions,formData.DropDownList1,formData.btnShowPopup,ErrorType,formData.ddlAppliedCredits,formData.txtZipCode,formData.ddlPropertyType,CustomDataBlock.YearOfBirth,formData.Logout,formData.ddlClassGroup,formData.previousbtn,formData.btnSubmission,ClaimNumber,CustomDataBlock.PhoneNumber,formData.ddlConstructionType,PolicyNumber,ClientIP,SaveDateTime,formData.txtClassificationCode,formData.ctl05,QuoteResponseTime,formData.btnCreateQuote,formData.city,formData.txtRelationshiptoPrimaryInsured,Event.Key,formData.TextBox1,CustomDataBlock.Email,formData.txtYearOfConstruction,formData.ddlCommunityClassification,formData.txtClassificationDescription,formData.ddlLLPO0,SessionId,formData.txtPolicyExpirationDate,formData.ddPOAL,formData.ddDeductibleType,Event.Action,CustomDataBlock.City,formData.ddOPND,formData.txtYBS,formData.clientAccounts,formData.trueAndCorrect,formData.txtEffectiveDate,AccountNumber,formData.ddlSegments,formData.txtOfficeFax,formData.ddlOrganizationType,CustomDataBlock.LastName,formData.ddlDropdown1,formData.txtPolicyProcedure,formData.chkAutomaticSprinklerSystem,ResourcePath,formData.txtAddressLine2,formData.lowPressure,formData.TxtLegalEntity,OriginatorName,eventType,EventName,UserId,ResourceReferrer,formData.ddEEJ,formData.streetLine1,formData.BtnBound,PremiumAmount,formData.addLocation,formData.txtBuildingNumber,formData.ddlType,PageName,formData.txtNaicstCode,formData.ddlRoofType,CustomDataBlock.DeviceInfo,CustomDataBlock.FirstName,UserAgent,formData.ddlAutomaticIncreasePercent,formData.txtNumberOfStories,formData.txtAddress1,formData.btnRemoveCoverage,formData.ddlClassification,formData.ddlLiabilityExposureBase,numberOfBuildings,formData.txtLimit,CustomDataBlock.UserRole,formData.LoanNumber,ErrorMessage,formData.ddlBusinessType,formData.txtAddressLine1,CustomDataBlock.TrackingId,CustomDataBlock.PostalCode,formData.nextbtn,formData.ddlState,formData.txtBusinessStarted,formData.ctl04,formData.btnAdditionalInsuredCoverages,formData.mortgagees,Identifiers,formData.productLine,Event.Message,formData.txtCity,formData.ddlBuildingLocation,QuoteNumber,formData.txtName,formData.territoryCode,formData.txtClaims,formData.txtOccupancySquareFootage,LineOfBusiness,ResourceName,formData.btnAdditionalCoverage,formData.ddEPIND,formData.streetLine2,formData.txtFEIN,formData.btnAll,formData.TextBox3,formData.txtAttn,formData.answers,formData.threeOrMoreLosses,formData.txtCompanyAddress,CustomDataBlock.BrowserInfo,CustomDataBlock.StreetAddress,formData.losses,formData.txtPolicyCode,formData.btnError,Event.Context,formData.ddlValuation,formData.ddlAgencyName,formData.txtBuildingDescription,CustomDataBlock.RequestCookies,formData.addBuilding,formData.fraudType,formData.txtAddress2,numberOfLocation,formData.numEmployees,formData.ddGAL,formData.policyEffectiveDate,formData.stateDropdown,formData.btnExclusions,formData.txtCountry,Approxpremiumamount,SiteName,Event.StatusCode,APIError,activesession,SourceSystem,UWName
14762,PageEvent,8,0.004513889,NULL,NULL,Pennsylvania,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Previous,NULL,NULL,NULL,NULL,NULL,127.0.0.1,03:58.8,NULL,NULL,NULL,NULL,NULL,NULL,nextbtn,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,StateSpecificInfo,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,2500,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14763,PageEvent,8,0.020902778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:19.4,NULL,NULL,NULL,NULL,NULL,NULL,txtBuildingDescription,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,"Focused on the construction, form, features, and finishes that exist today, rather than a building's historic appearance. ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14764,PageEvent,8,0.010659722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:20.3,NULL,NULL,NULL,NULL,NULL,NULL,txtBuildingNumber,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14765,PageEvent,8,0.007650463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:21.0,NULL,NULL,NULL,NULL,NULL,NULL,ddlPropertyType,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Commercial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14766,PageEvent,8,0.009641204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:21.8,NULL,NULL,NULL,NULL,NULL,NULL,ddlCommunityClassification,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Suburban,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14767,PageEvent,8,0.010185185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:22.7,NULL,NULL,NULL,NULL,NULL,NULL,ddlConstructionType,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Concrete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14768,PageEvent,8,0.011851852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:24.6,NULL,NULL,NULL,NULL,NULL,NULL,txtYearOfConstruction,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14769,PageEvent,8,0.006643519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:25.2,NULL,NULL,NULL,NULL,NULL,NULL,ddlRoofType,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Pitched,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14770,PageEvent,8,0.005914352,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Commercial,NULL,NULL,NULL,Previous,NULL,NULL,NULL,Concrete,NULL,127.0.0.1,04:25.7,NULL,NULL,NULL,NULL,NULL,NULL,nextbtn,NULL,NULL,2000,Suburban,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPStateSpecificInfo?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,67,NULL,BuildingDetails,NULL,Pitched,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,NULL,NULL,"Focused on the construction, form, features, and finishes that exist today, rather than a building's historic appearance. ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14771,PageEvent,8,0.00306713,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Save,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:27.9,NULL,NULL,NULL,NULL,NULL,NULL,Button5,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBuildingDetails?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingCoverages,NULL,NULL,NULL,NULL,Chrome,8%,,NULL,Remove Coverage,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,ReplacementCost,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14772,PageEvent,8,0.007002315,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:30.3,NULL,NULL,NULL,NULL,NULL,NULL,Button2,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBuildingCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageView,button-Tap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingAdditionalCoverages,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,Additional Coverage,NULL,NULL,NULL,All,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Next,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14773,PageEvent,8,00:04:035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:34.4,NULL,NULL,NULL,NULL,NULL,NULL,txtClassificationDescription,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBuildingAdditionalCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingClassificationDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL," establishments primarily engaged in retailing cut flowers, floral arrangements, and potted plants grown ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14774,PageEvent,8,0.010543981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:35.3,NULL,NULL,NULL,NULL,NULL,NULL,txtClassificationCode,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBuildingAdditionalCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingClassificationDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14775,PageEvent,8,00:01:061,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:36.4,NULL,NULL,NULL,NULL,NULL,NULL,txtOccupancySquareFootage,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBuildingAdditionalCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,textInput,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingClassificationDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
14776,PageEvent,8,0.005104167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,04:36.8,NULL,NULL,NULL,NULL,NULL,NULL,ddlClassGroup,NULL,NULL,NULL,NULL,NULL,NULL,a2d4544e-fad4-4132-932c-0c0a2fc4bc9a,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/CLBOPBuildingAdditionalCoverages?quotationNumber=QQ6864310000&accNumber=A00000002,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Henry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BuildingClassificationDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ6864310000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Group B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL Prospects,200,NULL,NULL,Portal User,NULL
